Sample description: REMARK 265
Sample: REMARK 265  c= 0 mg/ml  Code: 
  2.665518e-01   8.516440e-02   4.579620e-02
  2.670212e-01   1.195150e-01   4.749280e-02
  2.674905e-01   1.227050e-01   4.601420e-02
  2.679598e-01  -1.197660e-02   4.466910e-02
  2.684292e-01   2.684290e-02   4.578310e-02
  2.688985e-01   8.865130e-02   4.571270e-02
  2.693678e-01   1.140620e-01   4.585930e-02
  2.698372e-01  -3.940770e-02   4.608810e-02
  2.703065e-01  -4.272810e-03   4.574740e-02
  2.707758e-01   7.845300e-02   4.532580e-02
  2.712452e-01  -3.778630e-03   4.583110e-02
  2.717145e-01   4.987420e-02   4.462800e-02
  2.721838e-01   5.785300e-02   4.542420e-02
  2.726532e-01   6.693730e-02   4.528530e-02
  2.731225e-01   1.642550e-01   4.526410e-02
  2.735918e-01   7.195660e-02   4.477550e-02
  2.740612e-01   1.265450e-01   4.479880e-02
  2.745305e-01   1.948960e-02   4.510840e-02
  2.749998e-01   9.305720e-02   4.504880e-02
  2.754692e-01   1.900670e-02   4.495670e-02
  2.759385e-01   7.476900e-02   4.410740e-02
  2.764078e-01   4.030410e-02   4.548550e-02
  2.768772e-01   6.880490e-02   4.468850e-02
  2.773465e-01   9.196470e-02   4.496270e-02
  2.778158e-01   6.842110e-02   4.414510e-02
  2.782852e-01   6.143340e-02   4.474350e-02
  2.787545e-01  -1.719210e-02   4.445620e-02
  2.792238e-01  -2.585130e-02   4.499130e-02
  2.796932e-01   8.652480e-02   4.400010e-02
  2.801625e-01  -2.596510e-02   4.456140e-02
  2.806318e-01   1.313650e-02   4.430790e-02
  2.811012e-01   1.123520e-03   4.561050e-02
  2.815705e-01   5.904430e-02   4.650340e-02
  2.820398e-01   4.252570e-02   4.740290e-02
  2.825092e-01   7.798480e-02   4.737500e-02
  2.829785e-01   4.458140e-02   4.772970e-02
  2.834478e-01   5.900420e-02   4.795830e-02
  2.839172e-01   6.018150e-02   4.909970e-02
  2.843865e-01   3.725750e-02   4.874580e-02
  2.848558e-01   4.234910e-02   4.907280e-02
  2.853252e-01  -7.475890e-02   4.858950e-02
  2.857945e-01   2.682630e-02   4.875430e-02
  2.862638e-01   4.880180e-02   4.885720e-02
  2.867332e-01   1.897320e-02   4.890740e-02
  2.872025e-01   8.265400e-02   4.893170e-02
  2.876718e-01   2.445730e-02   4.692300e-02
  2.881411e-01   3.967970e-03   4.669930e-02
  2.886105e-01   6.881180e-02   4.621620e-02
  2.890798e-01   2.690080e-03   4.604180e-02
  2.895491e-01   5.910590e-02   4.502010e-02
  2.900185e-01  -2.099570e-02   4.503970e-02
  2.904878e-01   5.059720e-02   4.524880e-02
  2.909571e-01   1.357250e-01   4.527360e-02
  2.914265e-01   1.244330e-01   4.533690e-02
  2.918958e-01   9.417500e-02   4.475680e-02
  2.923651e-01   3.672850e-02   4.565810e-02
  2.928345e-01   7.965730e-02   4.454610e-02
  2.933038e-01   8.470970e-03   4.425810e-02
  2.937731e-01   1.105900e-02   4.448890e-02
  2.942425e-01   4.555480e-02   4.498620e-02
  2.947118e-01   6.133410e-02   4.534610e-02
  2.951811e-01   1.158220e-01   4.437520e-02
  2.956505e-01   1.621900e-02   4.415850e-02
  2.961198e-01   1.427330e-01   4.435890e-02
  2.965891e-01   1.020770e-01   4.507430e-02
  2.970585e-01   4.624940e-02   4.461360e-02
  2.975278e-01   1.787230e-02   4.386280e-02
  2.979971e-01   7.298670e-02   4.405670e-02
  2.984665e-01   1.344000e-01   4.412090e-02
  2.989358e-01   6.200860e-02   4.465610e-02
  2.994051e-01   8.513310e-02   4.357900e-02
  2.998745e-01   5.969880e-02   4.372130e-02
  3.003438e-01  -7.667140e-02   4.417430e-02
  3.008131e-01  -5.125920e-03   4.388000e-02
  3.012825e-01   1.490870e-02   4.402760e-02
  3.017518e-01  -1.873210e-02   4.341340e-02
  3.022211e-01   4.918360e-02   4.437000e-02
  3.026905e-01   4.836770e-02   4.412730e-02
  3.031598e-01   1.353830e-01   4.362290e-02
  3.036291e-01  -2.487530e-02   4.389920e-02
  3.040985e-01  -8.959890e-03   4.347540e-02
  3.045678e-01   3.908510e-02   4.380390e-02
  3.050371e-01   5.053400e-02   4.336210e-02
  3.055065e-01   5.493360e-02   4.301270e-02
  3.059758e-01   1.188660e-01   4.372020e-02
  3.064451e-01  -2.664970e-04   4.362100e-02
  3.069145e-01   3.561530e-02   4.319990e-02
  3.073838e-01   5.861350e-02   4.247650e-02
  3.078531e-01   4.359680e-02   4.335870e-02
  3.083225e-01  -4.265570e-02   4.401220e-02
  3.087918e-01  -1.236550e-02   4.422030e-02
  3.092611e-01   2.143970e-02   4.226810e-02
  3.097305e-01   9.347030e-02   4.288080e-02
  3.101998e-01  -9.001800e-02   4.320220e-02
  3.106691e-01   1.958350e-02   4.319140e-02
  3.111384e-01   1.183670e-01   4.224360e-02
  3.116078e-01   4.765340e-02   4.271930e-02
  3.120771e-01   9.534820e-02   4.287490e-02
  3.125464e-01   7.569100e-03   4.336890e-02
  3.130158e-01   5.911930e-02   4.247960e-02
  3.134851e-01   5.407690e-02   4.269610e-02
  3.139544e-01  -1.976950e-02   4.306990e-02
  3.144238e-01   1.397550e-02   4.290320e-02
  3.148931e-01   1.764100e-01   4.207440e-02
  3.153624e-01  -3.597920e-02   4.225510e-02
  3.158318e-01   4.944610e-02   4.267910e-02
  3.163011e-01   2.956860e-02   4.304970e-02
  3.167704e-01   4.757260e-02   4.289710e-02
  3.172398e-01   4.028670e-02   4.224870e-02
  3.177091e-01   1.454880e-02   4.241920e-02
  3.181784e-01   1.512130e-02   4.252970e-02
  3.186478e-01   5.660910e-02   4.323980e-02
  3.191171e-01   7.447880e-02   4.124530e-02
  3.195864e-01   9.312010e-02   4.200180e-02
  3.200558e-01  -4.490030e-02   4.212530e-02
  3.205251e-01   1.103850e-01   4.239400e-02
  3.209944e-01   1.268350e-01   4.148980e-02
  3.214638e-01   3.368620e-02   4.213160e-02
  3.219331e-01   5.673760e-02   4.228090e-02
  3.224024e-01   7.380700e-02   4.193710e-02
  3.228718e-01   7.560400e-02   4.152530e-02
  3.233411e-01   1.557170e-02   4.149320e-02
  3.238104e-01  -5.662810e-02   4.185920e-02
  3.242798e-01   1.080970e-01   4.245150e-02
  3.247491e-01   4.012610e-02   4.146710e-02
  3.252184e-01   9.682210e-02   4.182530e-02
  3.256878e-01   3.440520e-02   4.192610e-02
  3.261571e-01   3.784100e-02   4.167980e-02
  3.266264e-01   1.091110e-01   4.207710e-02
  3.270958e-01   1.167350e-01   4.144010e-02
  3.275651e-01   3.531880e-02   4.175430e-02
  3.280344e-01   9.482440e-02   4.147940e-02
  3.285038e-01   8.804810e-02   4.156960e-02
  3.289731e-01  -2.632190e-02   4.165190e-02
  3.294424e-01  -1.171890e-02   4.139540e-02
  3.299118e-01   7.714800e-03   4.148800e-02
  3.303811e-01   6.613210e-02   4.375400e-02
  3.308504e-01  -8.277920e-03   4.106120e-02
  3.313198e-01   7.455170e-02   4.147800e-02
  3.317891e-01   2.193200e-02   4.106310e-02
  3.322584e-01   4.858810e-02   4.145910e-02
  3.327277e-01   2.344010e-02   4.073420e-02
  3.331971e-01  -2.147660e-02   4.176510e-02
  3.336664e-01  -1.626660e-02   4.114780e-02
  3.341357e-01   1.399920e-01   4.138630e-02
  3.346051e-01   4.571060e-02   4.093990e-02
  3.350744e-01  -1.726250e-02   4.121420e-02
  3.355437e-01   1.445960e-01   4.147940e-02
  3.360131e-01   1.782020e-01   4.092860e-02
  3.364824e-01   8.791180e-02   4.075670e-02
  3.369517e-01   9.606730e-02   4.183920e-02
  3.374211e-01   5.133190e-02   4.222920e-02
  3.378904e-01   6.992930e-02   4.289320e-02
  3.383597e-01   7.697380e-02   4.305460e-02
  3.388291e-01   8.168700e-02   4.382260e-02
  3.392984e-01  -3.433150e-02   4.381190e-02
  3.397677e-01   8.205430e-02   4.408540e-02
  3.402371e-01   5.385860e-02   4.347940e-02
  3.407064e-01   3.349950e-02   4.376460e-02
  3.411757e-01   7.428750e-02   4.397860e-02
  3.416451e-01   5.404310e-02   4.409260e-02
  3.421144e-01  -4.275990e-03   4.518570e-02
  3.425837e-01   1.447360e-01   4.425470e-02
  3.430531e-01  -7.952740e-02   4.432920e-02
  3.435224e-01   5.161780e-02   4.536110e-02
  3.439917e-01   4.985430e-02   4.452600e-02
  3.444611e-01   1.466590e-02   4.405760e-02
  3.449304e-01   4.998140e-02   4.475640e-02
  3.453997e-01   8.107470e-03   4.470460e-02
  3.458691e-01   5.659840e-02   4.474880e-02
  3.463384e-01  -1.463330e-03   4.492230e-02
  3.468077e-01   8.453970e-02   4.525490e-02
  3.472771e-01   5.983430e-02   4.587230e-02
  3.477464e-01  -3.789910e-02   4.484480e-02
  3.482157e-01  -2.005470e-02   4.463210e-02
  3.486851e-01   1.715920e-01   4.582130e-02
  3.491544e-01   1.531650e-01   4.528960e-02
  3.496237e-01   4.315560e-02   4.549310e-02
  3.500931e-01   4.074960e-02   4.493790e-02
  3.505624e-01   4.172810e-02   4.622550e-02
  3.510317e-01   7.980910e-02   4.509720e-02
  3.515011e-01   1.153250e-02   4.565720e-02
  3.519704e-01   5.411270e-02   4.538700e-02
  3.524397e-01   5.089300e-02   4.515550e-02
  3.529091e-01   1.253370e-01   4.540830e-02
  3.533784e-01   6.493250e-02   4.566600e-02
  3.538477e-01   1.076020e-01   4.574640e-02
  3.543171e-01   2.992470e-02   4.511680e-02
  3.547864e-01  -9.768230e-02   4.526700e-02
  3.552557e-01  -7.325360e-03   4.617240e-02
  3.557250e-01   8.199890e-02   4.605530e-02
  3.561944e-01   1.619780e-01   4.530760e-02
  3.566637e-01   5.640080e-02   4.553690e-02
  3.571330e-01   7.339660e-05   4.613870e-02
  3.576024e-01   5.052410e-03   4.637630e-02
  3.580717e-01   3.059790e-03   4.537230e-02
  3.585410e-01   2.700800e-02   4.547670e-02
  3.590104e-01   2.261360e-02   4.612130e-02
  3.594797e-01   3.288300e-02   4.590000e-02
  3.599490e-01  -4.931570e-03   4.586060e-02
  3.604184e-01   8.633580e-03   4.568530e-02
  3.608877e-01  -6.017210e-02   4.555620e-02
  3.613570e-01  -3.879790e-02   4.749780e-02
  3.618264e-01   6.584180e-02   4.914680e-02
  3.622957e-01   1.550890e-01   4.870840e-02
  3.627650e-01   1.191560e-02   4.960970e-02
  3.632344e-01  -7.961770e-02   5.012460e-02
  3.637037e-01   1.321610e-01   5.166140e-02
  3.641730e-01   4.972710e-02   5.062410e-02
  3.646424e-01  -1.407460e-01   5.076270e-02
  3.651117e-01   2.530320e-02   5.112130e-02
  3.655810e-01   5.600540e-02   5.238020e-02
  3.660504e-01   3.624340e-02   5.198800e-02
  3.665197e-01   6.294460e-02   5.197870e-02
  3.669890e-01   4.395670e-02   5.215430e-02
  3.674584e-01  -1.572120e-04   5.283400e-02
  3.679277e-01  -1.132040e-01   5.337720e-02
  3.683970e-01   2.077710e-02   5.359110e-02
  3.688664e-01   9.321840e-03   5.295510e-02
  3.693357e-01   5.129850e-02   5.474700e-02
  3.698050e-01   3.690770e-02   5.359510e-02
  3.702744e-01   2.368540e-02   5.441800e-02
  3.707437e-01  -4.346720e-02   5.382930e-02
  3.712130e-01  -1.417020e-02   5.503620e-02
  3.716824e-01   4.571780e-02   5.473710e-02
  3.721517e-01   7.947910e-02   5.570490e-02
  3.726210e-01  -1.988160e-02   5.475860e-02
  3.730904e-01  -1.520060e-01   5.532610e-02
  3.735597e-01   2.103300e-02   5.617390e-02
  3.740290e-01   1.870310e-01   5.576510e-02
  3.744984e-01   1.917490e-01   5.660260e-02
  3.749677e-01  -6.384880e-03   5.593310e-02
  3.754370e-01   7.323660e-02   5.670190e-02
  3.759064e-01  -2.145870e-03   5.671920e-02
  3.763757e-01  -1.761730e-02   5.697580e-02
  3.768450e-01   9.129830e-02   5.698840e-02
  3.773144e-01   1.454060e-01   5.734880e-02
  3.777837e-01  -2.181130e-02   5.714660e-02
  3.782530e-01   9.316700e-02   5.773990e-02
  3.787223e-01   4.438010e-02   5.771820e-02
range-from: 1
range-to: 790
